"","score_spatial_density","score_spatial_lastupdate","score_spatial_climfreq","score_spatial_completeness","score_spatial_modeldisagree","total","cellID"
"31235",1,1,0.561484918793503,1,0.442723098938349,0.80084160354637,31235
"31236",1,1,0.728538283062645,1,0.454265414033703,0.83656073941927,31236
"31237",1,1,0.835266821345708,1,0.543806893277942,0.87581474292473,31237
"31238",1,1,0.948955916473318,1,0.598870345272303,0.909565252349124,31238
"31239",1,1,0.835266821345708,1,0.594722075966946,0.885997779462531,31239
"31240",1,1,0.728538283062645,1,0.485097177861724,0.842727092184874,31240
"31241",1,1,0.728538283062645,1,0.334049295407223,0.812517515693974,31241
"31243",1,1,0.561484918793503,1,0.346141793669993,0.781525342492699,31243
"31244",1,1,0.561484918793503,1,0.356523467766939,0.783601677312089,31244
"31245",1,1,0.345707656612529,1,0.349365002528246,0.739014531828155,31245
"31246",1,1,0.345707656612529,1,0.367092474386363,0.742560026199778,31246
"31247",0.630534539424878,0.0625,0.412993039443155,0.269859667168507,0.382004369559385,0.351578323119185,31247
"31248",1,1,0.424593967517401,1,0.309016385759262,0.746722070655333,31248
"31249",1,1,0.424593967517401,1,0.203920824418738,0.725702958387228,31249
"31256",1,1,0.577726218097448,1,0.3086430648676,0.77727385659301,31256
"31257",1,1,0.577726218097448,1,0.3390300200721,0.78335124763391,31257
"31258",1,1,0.480278422273782,1,0.354490542024511,0.766953792859659,31258
"31261",1,1,0.480278422273782,1,0.377414015309552,0.771538487516667,31261
"31262",0.719266958439321,0.0416666666666666,0.480278422273782,0.528931743163228,0.407082025363111,0.435445163181222,31262
"31267",1,1,0.654292343387471,1,0.299809501642785,0.790820369006051,31267
"31278",1,1,0.749419953596288,1,0.330586261303047,0.816001242979867,31278
"31279",1,1,0.88631090487239,1,0.270198087517467,0.831301798477971,31279
"31286",0.630534539424878,0.0416666666666666,0.895591647331787,0.269859667168507,0.300698729792822,0.427670250076932,31286
"31287",0.602983525218638,0.0833333333333334,0.928074245939675,0.215960144635439,0.298269349573063,0.42572411974003,31287
"31290",1,1,0.928074245939675,1,0.344149546250988,0.854444758438133,31290
"31291",0.666150269559686,0.0833333333333334,0.928074245939675,0.358113757235106,0.347700516278669,0.476674424469294,31291
"31292",1,1,0.928074245939675,1,0.349289871433506,0.855472823474636,31292
"31294",1,1,0.923433874709977,1,0.353708103316574,0.85542839560531,31294
"31295",1,1,0.781902552204176,1,0.357698187002497,0.827920147841335,31295
"31296",0.580206188453712,0,0.881670533642691,0.179623655946678,0.38501930540171,0.405303936688958,31296
"31298",1,1,0.754060324825986,1,0.500713904576081,0.850954845880414,31298
"31299",0.719266958439321,0.104166666666667,0.754060324825986,0.528931743163228,0.489300840431848,0.51914530670541,31299
"31300",1,1,0.916473317865429,1,0.50794884506281,0.884884432585648,31300
"31301",1,1,0.916473317865429,1,0.524343553555754,0.888163374284237,31301
"31302",1,1,0.88631090487239,1,0.474050572352854,0.872072295445049,31302
"31319",1,1,0.805104408352668,1,0.483476977925996,0.857716277255733,31319
"31330",1,1,0.345707656612529,1,0.487217827292927,0.766585096781091,31330
"31331",1,1,0.303944315545244,1,0.511647884187752,0.763118439946599,31331
"31332",0.666150269559686,0.0416666666666666,0.303944315545244,0.358113757235106,0.504159393942502,0.374806880589841,31332
"31333",0.47749693482624,0,0,0.0801524305022903,0.496723325675786,0.210874538200863,31333
"31334",1,1,0,1,0.501399139777263,0.700279827955453,31334
"31528",1,1,0.561484918793503,1,0.53203281785644,0.818703547329989,31528
"31529",1,1,0.561484918793503,1,0.486557706534902,0.809608525065681,31529
"31537",0.719266958439321,0.104166666666667,0.561484918793503,0.528931743163228,0.315471009885363,0.445864259389616,31537
"31538",0.719266958439321,0.104166666666667,0.561484918793503,0.528931743163228,0.29734216677865,0.442238490768274,31538
"31541",0.630534539424878,0,0.424593967517401,0.269859667168507,0.256612765529967,0.316320187928151,31541
"31554",1,1,0.480278422273782,1,0.350095090002559,0.766074702455268,31554
"31555",0.560629045536308,0,0.480278422273782,0.153468539267231,0.400379157346762,0.318951032884816,31555
"31557",0.543366214503269,0.0416666666666666,0.654292343387471,0.133741448993908,0.320020049107579,0.338617344531779,31557
"31559",1,1,0.749419953596288,1,0.313132324640611,0.81251045564738,31559
"31560",0.719266958439321,0.0625,0.749419953596288,0.528931743163228,0.286593786439156,0.469342488327598,31560
"31561",0.666150269559686,0.0625,0.749419953596288,0.358113757235106,0.297030500076316,0.426642896093479,31561
"31562",1,1,0.749419953596288,1,0.289390721840386,0.807762135087335,31562
"31566",1,1,0.88631090487239,1,0.193480962633069,0.815958373501092,31566
"31568",1,1,0.749419953596288,1,0.332504934015338,0.816384977522325,31568
"31569",0.513756108653558,0,0.749419953596288,0.105962593033958,0.389422114894333,0.351712154035627,31569
"31570",0.527865183416705,0.0208333333333334,0.749419953596288,0.11833203029275,0.38538753265983,0.360367606659781,31570
"31571",0.560629045536308,0,0.88631090487239,0.153468539267231,0.31080778837792,0.38224325561077,31571
"31577",1,1,0.895591647331787,1,0.328205058367204,0.844759341139798,31577
"31578",1,1,0.895591647331787,1,0.261827266750936,0.831483782816544,31578
"31584",0.602983525218638,0,0.928074245939675,0.215960144635439,0.371474980089729,0.423698579176696,31584
"31585",1,1,0.928074245939675,1,0.336256112139172,0.85286607161577,31585
"31587",1,1,0.781902552204176,1,0.415623129128739,0.839505136266583,31587
"31588",1,1,0.754060324825986,1,0.461235344086442,0.843059133782486,31588
"31589",1,1,0.881670533642691,1,0.471602798456417,0.870654666419822,31589
"31592",1,1,0.754060324825986,1,0.474460326873321,0.845704130339861,31592
"31594",1,1,0.88631090487239,1,0.579124521123281,0.893087085199134,31594
"31595",1,1,0.88631090487239,1,0.566763616670826,0.890614904308643,31595
"31597",0.602983525218638,0,0.916473317865429,0.215960144635439,0.350995601965789,0.417282517937059,31597
"31611",1,1,0.851508120649652,1,0.573497753937529,0.885001174917436,31611
"31612",1,1,0.851508120649652,1,0.550822595287646,0.88046614318746,31612
"31613",1,1,0.851508120649652,1,0.54840545393737,0.879982714917404,31613
"31623",1,1,0.412993039443155,1,0.466664025523349,0.775931412993301,31623
"31624",1,1,0.345707656612529,1,0.503511936523422,0.76984391862719,31624
"31625",1,1,0.345707656612529,1,0.519235558797245,0.772988643081955,31625
"31770",0.580206188453712,0.104166666666667,0.969837587006961,0.179623655946678,0.191256388928634,0.40501809740053,31770
"31771",0.429959435691436,0,0.969837587006961,0.0561088409748447,0.289905886277203,0.349162349990089,31771
"31791",1,1,0.955916473317865,1,0.13493173204587,0.818169641072747,31791
"31792",0.719266958439321,0.104166666666667,0.955916473317865,0.528931743163228,0.158833465950563,0.493423061507529,31792
"31824",1,1,0.728538283062645,1,0.469522190644445,0.839612094741418,31824
"31825",1,1,0.561484918793503,1,0.357523234839322,0.783801630726565,31825
"31826",1,1,0.510440835266821,1,0.38080007895132,0.778248182843628,31826
"31841",1,1,0.663573085846868,1,0.242812343642694,0.781277085897912,31841
"31850",1,1,0.654292343387471,1,0.288983301901959,0.788655129057886,31850
"31851",1,1,0.654292343387471,1,0.288199094571266,0.788498287591747,31851
"31853",1,1,0.88631090487239,1,0.244275171525457,0.826117215279569,31853
"31857",1,1,0.88631090487239,1,0.328439506999944,0.842950082374467,31857
"31858",0.719266958439321,0.0416666666666666,0.88631090487239,0.528931743163228,0.313140778657392,0.497863410359799,31858
"31859",1,1,0.88631090487239,1,0.282548344860922,0.833771849946662,31859
"31860",1,1,0.88631090487239,1,0.251319206871736,0.827526022348825,31860
"31861",0.719266958439321,0.0416666666666666,0.88631090487239,0.528931743163228,0.257332984089293,0.48670185144618,31861
"31862",0.447520273825654,0.0416666666666666,0.88631090487239,0.0639384097493958,0.326665366139399,0.353220324250701,31862
"31863",0.630534539424878,0,0.88631090487239,0.269859667168507,0.362366714378213,0.429814365168798,31863
"31864",1,1,0.88631090487239,1,0.320618091206814,0.841385799215841,31864
"31866",0.527865183416705,0,0.749419953596288,0.11833203029275,0.349771856507391,0.349077804762627,31866
"31867",0.500778212475043,0.0208333333333334,0.749419953596288,0.0958143117990492,0.31251988595213,0.335873139431169,31867
"31870",1,1,0.749419953596288,1,0.279974397416962,0.80587887020265,31870
"31871",1,1,0.749419953596288,1,0.319729747368157,0.813829940192889,31871
"31878",0.47749693482624,0.0208333333333334,0.928074245939675,0.0801524305022903,0.390559197837611,0.37942322848783,31878
"31879",1,1,0.923433874709977,1,0.37755430246668,0.860197635435332,31879
"31884",1,1,0.881670533642691,1,0.375829541553526,0.851500015039244,31884
"31885",1,1,0.754060324825986,1,0.484060764925805,0.847624217950358,31885
"31887",1,1,0.902552204176334,1,0.546954405082173,0.889901321851701,31887
"31888",1,1,0.902552204176334,1,0.556807402464434,0.891871921328154,31888
"31904",1,1,0.851508120649652,1,0.618319960481893,0.893965616226309,31904
"31905",1,1,0.851508120649652,1,0.608744000168373,0.892050424163605,31905
"31906",0.666150269559686,0.0833333333333334,0.851508120649652,0.358113757235106,0.535268831543458,0.498874862464247,31906
"31921",1,1,0.303944315545244,1,0.519442770639518,0.764677417236952,31921
"31922",1,1,0.303944315545244,1,0.504972960410971,0.761783455191243,31922
"31923",1,1,0.303944315545244,1,0.514445067196169,0.763677876548283,31923
"32064",0.372261835540047,0,0.969837587006961,0.0367725346530752,0.237741065492631,0.323322604538543,32064
"32084",1,1,0.955916473317865,1,0.111873348216883,0.81355796430695,32084
"32118",1,1,0.561484918793503,1,0.469890559392386,0.806275095637178,32118
"32119",0.719266958439321,0.0625,0.510440835266821,0.528931743163228,0.425883404959607,0.449404588365795,32119
"32128",1,1,0.510440835266821,1,0.380434681489612,0.778175103351287,32128
"32129",1,1,0.510440835266821,1,0.351480558325907,0.772384278718546,32129
"32143",0.47749693482624,0.0208333333333334,0.480278422273782,0.0801524305022903,0.291532665489589,0.270058757285047,32143
"32144",0.719266958439321,0.0833333333333334,0.654292343387471,0.528931743163228,0.277386442480762,0.452642164160823,32144
"32150",1,1,0.654292343387471,1,0.305023790629023,0.791863226803299,32150
"32151",0.560629045536308,0,0.749419953596288,0.153468539267231,0.328389136623809,0.358381335004727,32151
"32160",1,1,0.749419953596288,1,0.209495947819969,0.791783180283251,32160
"32161",0.719266958439321,0.0833333333333334,0.749419953596288,0.528931743163228,0.241403034284575,0.464471004563349,32161
"32162",1,1,0.749419953596288,1,0.262029278842302,0.802289846487718,32162
"32163",1,1,0.749419953596288,1,0.281456574032692,0.806175305525796,32163
"32171",0.348532086452811,0.0625,0.928074245939675,0.0309539555871276,0.315007701467798,0.337013597889482,32171
"32172",1,1,0.895591647331787,1,0.347103358490813,0.84853900116452,32172
"32175",1,1,0.923433874709977,1,0.33494230840996,0.851675236623987,32175
"32176",1,1,0.923433874709977,1,0.295206377936643,0.843728050529324,32176
"32180",1,1,0.88631090487239,1,0.517802408404354,0.880822662655349,32180
"32181",1,1,0.902552204176334,1,0.55092913712256,0.890696268259779,32181
"32182",1,1,0.902552204176334,1,0.55216971986961,0.890944384809189,32182
"32185",1,1,0.974477958236659,1,0.279320113114037,0.850759614270139,32185
"32214",1,1,0.303944315545244,1,0.525956961980093,0.765980255505067,32214
"32215",1,1,0.303944315545244,1,0.530970158558799,0.766982894820809,32215
"32216",1,1,0.303944315545244,1,0.522500648642396,0.765288992837528,32216
"32357",0.666150269559686,0,0.969837587006961,0.358113757235106,0.176090095058167,0.434038341771984,32357
"32358",0.719266958439321,0.0416666666666666,0.969837587006961,0.528931743163228,0.240899931854965,0.500120577426228,32358
"32365",1,1,0.946635730858469,1,0.131489567690234,0.815625059709741,32365
"32366",0.666150269559686,0.104166666666667,0.946635730858469,0.358113757235106,0.170753452749563,0.449163975413898,32366
"32367",0.429959435691436,0,0.946635730858469,0.0561088409748447,0.198690582455227,0.326278917995995,32367
"32372",1,1,0.937354988399072,1,0.155349491352938,0.818540895950402,32372
"32408",1,1,0.758700696055684,1,0.589651717500717,0.86967048271128,32408
"32411",1,1,0.561484918793503,1,0.462070699987284,0.804711123756157,32411
"32412",1,1,0.510440835266821,1,0.383490366400271,0.778786240333418,32412
"32421",1,1,0.510440835266821,1,0.395342402712926,0.781156647595949,32421
"32422",0.666150269559686,0.0625,0.510440835266821,0.358113757235106,0.371225250556365,0.393686022523596,32422
"32423",0.602983525218638,0.0208333333333334,0.327146171693735,0.215960144635439,0.338515280104745,0.301087690997178,32423
"32436",0.580206188453712,0.0416666666666666,0.480278422273782,0.179623655946678,0.347304203291159,0.3258158273264,32436
"32437",1,1,0.654292343387471,1,0.346927981858175,0.800244065049129,32437
"32439",1,1,0.749419953596288,1,0.20536140302721,0.7909562713247,32439
"32443",1,1,0.480278422273782,1,0.292253308518377,0.754506346158432,32443
"32444",1,1,0.480278422273782,1,0.310951648153018,0.75824601408536,32444
"32448",0.580206188453712,0,0.654292343387471,0.179623655946678,0.340092891604472,0.350843015878467,32448
"32449",0.719266958439321,0.0625,0.654292343387471,0.528931743163228,0.351513171729556,0.463300843343915,32449
"32458",1,1,0.663573085846868,1,0.351805772678563,0.803075771705086,32458
"32464",0.527865183416705,0,0.928074245939675,0.11833203029275,0.236460830223358,0.362146457974498,32464
"32465",1,1,0.928074245939675,1,0.312423000797472,0.848099449347429,32465
"32467",1,1,0.923433874709977,1,0.336947077678088,0.852076190477613,32467
"32472",1,1,0.754060324825986,1,0.449520340665041,0.840716133098205,32472
"32473",1,1,0.754060324825986,1,0.484902346378754,0.847792534240948,32473
"32474",1,1,0.88631090487239,1,0.551912562120664,0.887644693398611,32474
"32475",1,1,0.902552204176334,1,0.571899980138366,0.89489043686294,32475
"32484",1,1,0.88631090487239,1,0.47654984854399,0.872572150683276,32484
"32486",1,1,0.902552204176334,1,0.525423120886957,0.885595065012658,32486
"32500",1,1,0.654292343387471,1,0.290241004917302,0.788906669660955,32500
"32507",1,1,0.345707656612529,1,0.504255960745064,0.769992723471519,32507
"32508",1,1,0.303944315545244,1,0.509845940577459,0.762758051224541,32508
"32509",0.719266958439321,0.0625,0.303944315545244,0.528931743163228,0.523213757338237,0.427571354897206,32509
"32510",1,1,0.303944315545244,1,0.542598145740529,0.769308492257154,32510
"32511",0.580206188453712,0,0.303944315545244,0.179623655946678,0.514779124662613,0.315710656921649,32511
"32512",1,1,0.303944315545244,1,0.535027945123881,0.767794452133825,32512
"32656",1,1,0.925754060324826,1,0.295383593936949,0.844227530852355,32656
"32670",0.580206188453712,0,0.958236658932715,0.179623655946678,0.269289864359015,0.397471273538424,32670
"32701",1,1,0.758700696055684,1,0.564125185241126,0.864565176259362,32701
"32702",1,1,0.805104408352668,1,0.577609165144619,0.876542714699458,32702
"32703",1,1,0.805104408352668,1,0.509999527777724,0.863020787226078,32703
"32704",1,1,0.758700696055684,1,0.365707855001939,0.824881710211525,32704
"32705",1,1,0.691415313225058,1,0.318944974078181,0.802072057460648,32705
"32716",1,1,0.327146171693735,1,0.316649938443085,0.728759222027364,32716
"32720",1,1,0.510440835266821,1,0.40178825447015,0.782445817947394,32720
"32721",1,1,0.510440835266821,1,0.426599131217129,0.78740799329679,32721
"32722",1,1,0.561484918793503,1,0.373180003172909,0.786932984393283,32722
"32740",1,1,0.480278422273782,1,0.344704823051946,0.764996649065146,32740
"32741",0.413886221186617,0,0.654292343387471,0.0498344677537026,0.324680865288072,0.288538779523173,32741
"32745",0.500778212475043,0,0.654292343387471,0.0958143117990492,0.308504192608678,0.311877812054048,32745
"32746",1,1,0.654292343387471,1,0.321328617713429,0.79512419222018,32746
"32749",1,1,0.654292343387471,1,0.289292492532433,0.788716967183981,32749
"32762",1,1,0.928074245939675,1,0.378261327100235,0.861267114607982,32762
"32765",1,1,0.754060324825986,1,0.400970160327422,0.831006097030682,32765
"32766",0.666150269559686,0,0.754060324825986,0.358113757235106,0.480843003425645,0.451833471009285,32766
"32767",0.513756108653558,0,0.88631090487239,0.105962593033958,0.513099569747142,0.40382583526141,32767
"32768",1,1,0.88631090487239,1,0.50923166252131,0.87910851347874,32768
"32769",1,1,0.88631090487239,1,0.496571365608458,0.87657645409617,32769
"32776",1,1,0.902552204176334,1,0.504496422695179,0.881409725374303,32776
"32777",1,1,0.88631090487239,1,0.50900414688978,0.879063010352434,32777
"32778",1,1,0.88631090487239,1,0.512598342057655,0.879781849386009,32778
"32779",0.630534539424878,0.166666666666667,0.691415313225058,0.269859667168507,0.501938640463224,0.452082965389667,32779
"32780",1,1,0.691415313225058,1,0.487570844395332,0.835797231524078,32780
"32793",1,1,0.577726218097448,1,0.289705855043325,0.773486414628155,32793
"32794",1,1,0.654292343387471,1,0.271597810940241,0.785178030865542,32794
"32802",1,1,0.303944315545244,1,0.509182777788291,0.762625418666707,32802
"32803",1,1,0.303944315545244,1,0.550178887348811,0.770824640578811,32803
"32804",1,1,0.303944315545244,1,0.536901199603758,0.7681691030298,32804
"32805",1,1,0.303944315545244,1,0.498457141937459,0.760480291496541,32805
"32957",1,1,0.932714617169374,1,0.422811094995028,0.87110514243288,32957
"32958",1,1,0.946635730858469,1,0.31533659455579,0.852394465082852,32958
"32962",1,1,0.946635730858469,1,0.354871857091036,0.860301517589901,32962
"32963",0.500778212475043,0,0.946635730858469,0.0958143117990492,0.36490115078977,0.381625881184466,32963
"32978",1,1,0.911832946635731,1,0.204213920582117,0.82320937344357,32978
"32995",1,1,0.758700696055684,1,0.566545227132725,0.865049184637682,32995
"32996",1,1,0.758700696055684,1,0.495166583924599,0.850773455996057,32996
"32997",1,1,0.691415313225058,1,0.360268632573397,0.810336789159691,32997
"32998",1,1,0.754060324825986,1,0.336047414653782,0.818021547895954,32998
"33010",1,1,0.327146171693735,1,0.31141637146879,0.727712508632505,33010
"33011",0.719266958439321,0,0.327146171693735,0.528931743163228,0.332429732175687,0.381554921094394,33011
"33012",0.666150269559686,0,0.510440835266821,0.358113757235106,0.367838974679866,0.380508767348296,33012
"33013",1,1,0.510440835266821,1,0.356828166095608,0.773453800272486,33013
"33014",1,1,0.510440835266821,1,0.294551032460064,0.760998373545377,33014
"33015",1,1,0.510440835266821,1,0.265367978766623,0.755161762806689,33015
"33016",1,1,0.510440835266821,1,0.280265017508481,0.75814117055506,33016
"33017",1,1,0.510440835266821,1,0.27351496263696,0.756791159580756,33017
"33018",1,1,0.327146171693735,1,0.282828070236254,0.721994848385998,33018
"33019",1,1,0.577726218097448,1,0.299361721733031,0.775417587966096,33019
"33022",1,1,0.654292343387471,1,0.354661108003248,0.801790690278144,33022
"33024",1,1,0.749419953596288,1,0.240152370387808,0.797914464796819,33024
"33025",1,1,0.749419953596288,1,0.275436394400753,0.804971269599408,33025
"33050",0.527865183416705,0.0416666666666666,0.663573085846868,0.11833203029275,0.426356546919705,0.355558702628539,33050
"33051",0.630534539424878,0.0416666666666666,0.663573085846868,0.269859667168507,0.421680166858945,0.405462825193173,33051
"33069",1,1,0.902552204176334,1,0.519440648292209,0.884398570493709,33069
"33070",1,1,0.902552204176334,1,0.534400013300043,0.887390443495276,33070
"33071",1,1,0.902552204176334,1,0.573248165893985,0.895160074014064,33071
"33072",1,1,0.691415313225058,1,0.55915634572118,0.850114331789248,33072
"33073",1,1,0.691415313225058,1,0.486082017758034,0.835499466196618,33073
"33081",1,1,0.728538283062645,1,0.523374560519352,0.8503825687164,33081
"33087",0.719266958439321,0.0416666666666666,0.480278422273782,0.528931743163228,0.258878371282377,0.405804432365075,33087
"33096",1,1,0.303944315545244,1,0.485239375131431,0.757836738135335,33096
"33097",1,1,0.303944315545244,1,0.5179634238202,0.764381547873089,33097
"33098",1,1,0.303944315545244,1,0.513271196899534,0.763443102488956,33098
"33099",1,1,0.345707656612529,1,0.440705949310918,0.757282721184689,33099
"33242",1,1,0.925754060324826,1,0.384212388954809,0.861993289855927,33242
"33243",1,1,0.932714617169374,1,0.478427984422678,0.88222852031841,33243
"33244",1,1,0.932714617169374,1,0.518216124639798,0.890186148361834,33244
"33245",1,1,0.932714617169374,1,0.498250354564647,0.886192994346804,33245
"33248",1,1,0.974477958236659,1,0.470924284021714,0.889080448451675,33248
"33249",1,1,0.974477958236659,1,0.468508203845092,0.88859723241635,33249
"33250",1,1,0.932714617169374,1,0.460098897847356,0.878562703003346,33250
"33251",1,1,0.918793503480278,1,0.388993825207367,0.861557465737529,33251
"33252",1,1,0.918793503480278,1,0.334760352500665,0.850710771196189,33252
"33256",0.543366214503269,0,0.932714617169374,0.133741448993908,0.328010085394413,0.387566473212193,33256
"33257",0.456967853336661,0,0.946635730858469,0.0686290218121956,0.327366023731026,0.35991972594767,33257
"33258",1,1,0.946635730858469,1,0.355199476770643,0.860367041525822,33258
"33269",1,1,0.911832946635731,1,0.218352821492728,0.826037153625692,33269
"33271",0.719266958439321,0.0416666666666666,0.923433874709977,0.528931743163228,0.190360829109125,0.480732014417663,33271
"33272",1,1,0.923433874709977,1,0.221965976296564,0.829079970201308,33272
"33277",1,1,0.877030162412993,1,0.222547853183795,0.819915603119358,33277
"33278",1,1,0.877030162412993,1,0.191803565437362,0.813766745570071,33278
"33290",1,1,0.754060324825986,1,0.419927249471491,0.834797514859495,33290
"33291",1,1,0.754060324825986,1,0.321281183251072,0.815068301615412,33291
"33299",1,1,0.881670533642691,1,0.345436466914286,0.845421400111395,33299
"33300",0.719266958439321,0.0833333333333334,0.754060324825986,0.528931743163228,0.319076524238886,0.480933776800151,33300
"33304",1,1,0.327146171693735,1,0.327207555131951,0.730870745365137,33304
"33306",1,1,0.510440835266821,1,0.271961793503742,0.756480525754113,33306
"33307",1,1,0.510440835266821,1,0.262016580130903,0.754491483079545,33307
"33308",1,1,0.510440835266821,1,0.277080329253887,0.757504232904142,33308
"33309",1,1,0.510440835266821,1,0.300490421404439,0.762186251334252,33309
"33310",1,1,0.510440835266821,1,0.291767750826522,0.760441717218669,33310
"33311",1,1,0.327146171693735,1,0.292999631949604,0.724029160728668,33311
"33312",1,1,0.424593967517401,1,0.311742717740011,0.747267337051483,33312
"33313",0.719266958439321,0.0416666666666666,0.577726218097448,0.528931743163228,0.326299261228588,0.43877816951905,33313
"33314",1,1,0.895591647331787,1,0.293749527998802,0.837868235066118,33314
"33315",1,1,0.749419953596288,1,0.277942214496092,0.805472433618476,33315
"33317",1,1,0.749419953596288,1,0.309658183585518,0.811815627436361,33317
"33343",1,1,0.895591647331787,1,0.430772868690195,0.865272903204396,33343
"33344",1,1,0.895591647331787,1,0.382236342120264,0.85556559789041,33344
"33345",1,1,0.895591647331787,1,0.303818898689221,0.839882109204201,33345
"33363",1,1,0.902552204176334,1,0.51951825545881,0.884414091927029,33363
"33364",1,1,0.902552204176334,1,0.568089376289879,0.894128316093243,33364
"33365",1,1,0.758700696055684,1,0.599120852999681,0.871564309811073,33365
"33366",1,1,0.691415313225058,1,0.565046991422356,0.851292460929483,33366
"33367",1,1,0.691415313225058,1,0.480005878902046,0.834284238425421,33367
"33369",1,1,0.781902552204176,1,0.35234216058847,0.826848942558529,33369
"33370",1,1,0.327146171693735,1,0.492611843723786,0.763951603083504,33370
"33371",1,1,0.805104408352668,1,0.563974074112722,0.873815696493078,33371
"33372",1,1,0.805104408352668,1,0.591241143400464,0.879269110350626,33372
"33373",0.630534539424878,0.104166666666667,0.851508120649652,0.269859667168507,0.54786842932327,0.480787484646595,33373
"33374",0.719266958439321,0.0833333333333334,0.728538283062645,0.528931743163228,0.465586297559814,0.505131323111668,33374
"33375",1,1,0.561484918793503,1,0.443088425655147,0.80091466888973,33375
"33376",1,1,0.561484918793503,1,0.441118392137977,0.800520662186296,33376
"33377",1,1,0.561484918793503,1,0.439728962099652,0.800242776178631,33377
"33378",1,1,0.412993039443155,1,0.42642354234976,0.767883316358583,33378
"33381",0.719266958439321,0,0.654292343387471,0.528931743163228,0.2557786122926,0.431653931456524,33381
"33390",1,1,0.303944315545244,1,0.479599803116915,0.756708823732432,33390
"33391",1,1,0.345707656612529,1,0.467746351906054,0.762690801703717,33391
"33392",1,1,0.345707656612529,1,0.386097387089797,0.746361008740465,33392
"33535",1,1,0.932714617169374,1,0.437383980557884,0.874019719545452,33535
"33536",1,1,0.932714617169374,1,0.49173106959053,0.884889137351981,33536
"33537",1,1,0.932714617169374,1,0.488703470409261,0.884283617515727,33537
"33538",1,1,0.932714617169374,1,0.483879374975792,0.883318798429033,33538
"33539",1,1,0.932714617169374,1,0.481036985969693,0.882750320627813,33539
"33541",1,1,0.925754060324826,1,0.518308517492652,0.888812515563496,33541
"33542",1,1,0.925754060324826,1,0.535200987174478,0.892191009499861,33542
"33543",1,1,0.925754060324826,1,0.492493416743941,0.883649495413753,33543
"33551",1,1,0.946635730858469,1,0.330945999171931,0.85551634600608,33551
"33552",0.719266958439321,0.0208333333333334,0.953596287703016,0.528931743163228,0.356937537726934,0.515913172073166,33552
"33553",0.580206188453712,0.0625,0.932714617169374,0.179623655946678,0.347256379731795,0.420460168260312,33553
"33554",1,1,0.932714617169374,1,0.324355155721044,0.851413954578083,33554
"33564",0.327144175842324,0,0.923433874709977,0.0264989260645698,0.185599307548818,0.292535256833138,33564
"33565",0.466935981291005,0.0208333333333334,0.923433874709977,0.0739831882712564,0.173407129707433,0.331718701462601,33565
"33566",1,1,0.870069605568445,1,0.15883749841045,0.805781420795779,33566
"33568",0.560629045536308,0,0.870069605568445,0.153468539267231,0.195501295781463,0.355933697230689,33568
"33569",1,1,0.870069605568445,1,0.193020519384371,0.812618024990563,33569
"33570",1,1,0.958236658932715,1,0.147991383977374,0.821245608582018,33570
"33571",1,1,0.877030162412993,1,0.141669618792819,0.803739956241163,33571
"33572",1,1,0.97215777262181,1,0.178048880134599,0.830041330551282,33572
"33581",1,1,0.916473317865429,1,0.446254967840248,0.872545657141136,33581
"33582",0.666150269559686,0,0.916473317865429,0.358113757235106,0.498360999604359,0.487819668852916,33582
"33584",1,1,0.916473317865429,1,0.369406186677778,0.857175900908642,33584
"33588",0.602983525218638,0,0.758700696055684,0.215960144635439,0.406209811364003,0.396770835454753,33588
"33589",0.719266958439321,0,0.691415313225058,0.528931743163228,0.28035277656971,0.443993358279463,33589
"33593",1,1,0.754060324825986,1,0.435566402322414,0.83792534542968,33593
"33594",1,1,0.691415313225058,1,0.465662277593477,0.831415518163707,33594
"33595",1,1,0.754060324825986,1,0.348617511805999,0.820535567326397,33595
"33596",1,1,0.881670533642691,1,0.294259457312256,0.835185998190989,33596
"33599",1,1,0.510440835266821,1,0.307783160482884,0.763644799149941,33599
"33600",1,1,0.510440835266821,1,0.308235998653724,0.763735366784109,33600
"33601",1,1,0.327146171693735,1,0.320726649271672,0.729574564193082,33601
"33602",1,1,0.327146171693735,1,0.317662368854412,0.728961708109629,33602
"33603",1,1,0.510440835266821,1,0.306739000979286,0.763435967249222,33603
"33604",1,1,0.510440835266821,1,0.304194341928191,0.762927035439003,33604
"33605",1,1,0.327146171693735,1,0.311703984901621,0.727770031319071,33605
"33606",1,1,0.577726218097448,1,0.291488591410471,0.773842961901584,33606
"33607",1,1,0.895591647331787,1,0.218223004582325,0.822762930382822,33607
"33608",1,1,0.749419953596288,1,0.283176453547035,0.806519281428665,33608
"33619",1,1,0.654292343387471,1,0.258465963827774,0.782551661443049,33619
"33632",0.543366214503269,0.0416666666666666,0.962877030162413,0.133741448993908,0.269060650849638,0.390142402235179,33632
"33633",1,1,0.962877030162413,1,0.192059626640199,0.830987331360522,33633
"33635",0.630534539424878,0.0208333333333334,0.88631090487239,0.269859667168507,0.361954342296065,0.433898557419035,33635
"33641",0.666150269559686,0.104166666666667,0.781902552204176,0.358113757235106,0.339020045039747,0.449870658141076,33641
"33656",1,1,0.691415313225058,1,0.511981941654196,0.840679450975851,33656
"33657",1,1,0.758700696055684,1,0.550069657207306,0.861754070652598,33657
"33658",1,1,0.902552204176334,1,0.576540209549962,0.895818482745259,33658
"33659",1,1,0.758700696055684,1,0.568090508208444,0.865358240852826,33659
